Chr	BP	R2	Species
V	20120001	0.1796181805	C. elegans
V	20130001	0.1912538514	C. elegans
V	20140001	0.2400252905	C. elegans
V	20150001	0.1715719844	C. elegans
V	20160001	0.2307160008	C. elegans
V	20180001	0.254499804	C. elegans
V	20190001	0.2191089331	C. elegans
V	20200001	0.166664233	C. elegans
V	20220001	0.1999939437	C. elegans
V	20240001	0.32583572	C. elegans
V	20250001	0.2100319252	C. elegans
V	20260001	0.198040896	C. elegans
V	20270001	0.1675319506	C. elegans
V	20280001	0.3712637899	C. elegans
V	20290001	0.1609173494	C. elegans
V	20300001	0.153149224	C. elegans
V	20310001	0.4089562468	C. elegans
V	20320001	0.2999150196	C. elegans
V	20340001	0.2337132152	C. elegans
V	20350001	0.1138808495	C. elegans
V	20360001	0.206278867	C. elegans
V	20370001	0.1542379825	C. elegans
V	20380001	0.4193737863	C. elegans
V	20390001	0.3608644641	C. elegans
V	20400001	0.2395343385	C. elegans
V	20410001	0.2205324596	C. elegans
V	20420001	0.1567683269	C. elegans
V	20430001	0.03847079943	C. elegans
V	20440001	0.3500663046	C. elegans
V	20450001	0.1157822779	C. elegans
V	20460001	0.2088714229	C. elegans
V	20470001	0.1900806408	C. elegans
V	20480001	0.3082289338	C. elegans
V	20490001	0.4768797538	C. elegans
V	20500001	0.2159201491	C. elegans
V	20510001	0.4195881553	C. elegans
V	20520001	0.4210402302	C. elegans
V	20530001	0.308013496	C. elegans
V	20540001	0.5305650395	C. elegans
V	20550001	0.4353897733	C. elegans
V	20570001	0.4867829626	C. elegans
V	20580001	0.4831028787	C. elegans
V	20590001	0.5037237712	C. elegans
V	20600001	0.4171240399	C. elegans
V	20610001	0.3736643093	C. elegans
V	20620001	0.3098625979	C. elegans
V	20630001	0.3681031278	C. elegans
V	20640001	0.3426566717	C. elegans
V	20650001	0.201199268	C. elegans
V	20660001	0.2307087331	C. elegans
V	20670001	0.2038289321	C. elegans
V	20680001	0.1630777347	C. elegans
V	20690001	0.1543699669	C. elegans
V	20700001	0.1412742615	C. elegans
V	20710001	0.267818798	C. elegans
V	20720001	0.2470161066	C. elegans
V	20730001	0.2339782064	C. elegans
V	20740001	0.2507347206	C. elegans
V	20750001	0.2043783411	C. elegans
V	20760001	0.1362523271	C. elegans
V	20770001	0.1474367468	C. elegans
V	20780001	0.1974652629	C. elegans
V	20800001	0.1488958836	C. elegans
V	20810001	0.2799971555	C. elegans
V	20820001	0.2478817962	C. elegans
V	20830001	0.1960756762	C. elegans
V	20840001	0.2375843726	C. elegans
V	20850001	0.2700371583	C. elegans
V	20860001	0.2129131764	C. elegans
V	20870001	0.2823328933	C. elegans
V	20880001	0.2203317198	C. elegans
V	20890001	0.1850434483	C. elegans
V	20900001	0.2963458788	C. elegans
V	20910001	0.1615862281	C. elegans
X	1	0.06650105999	C. elegans
X	20001	0.05514527692	C. elegans
X	30001	0.09568548252	C. elegans
X	40001	0.08825018779	C. elegans
X	50001	0.06004655493	C. elegans
X	60001	0.09586548335	C. elegans
X	70001	0.1257563067	C. elegans
X	80001	0.1436395122	C. elegans
X	90001	0.1501273392	C. elegans
X	120001	0.1176725635	C. elegans
X	130001	0.1142213212	C. elegans
X	140001	0.1245581385	C. elegans
X	150001	0.07356024468	C. elegans
X	160001	0.1342108412	C. elegans
X	170001	0.1198123696	C. elegans
X	180001	0.06493290493	C. elegans
X	190001	0.06810495522	C. elegans
X	200001	0.06908417844	C. elegans
X	210001	0.07799305965	C. elegans
X	230001	0.06431157153	C. elegans
X	250001	0.3138648538	C. elegans
X	260001	0.05239610468	C. elegans
X	290001	0.06951570585	C. elegans
X	300001	0.1746910394	C. elegans
X	310001	0.1363039415	C. elegans
X	330001	0.2999544548	C. elegans
X	340001	0.1922305366	C. elegans
X	350001	0.07365653458	C. elegans
X	360001	0.1662594971	C. elegans
X	370001	0.06865834724	C. elegans
X	380001	0.06121158305	C. elegans
X	390001	0.05407925908	C. elegans
X	400001	0.1508034869	C. elegans
X	410001	0.2108315364	C. elegans
X	420001	0.1380128248	C. elegans
X	430001	0.0606677919	C. elegans
X	440001	0.1934342487	C. elegans
X	450001	0.2157174122	C. elegans
X	460001	0.05043729435	C. elegans
X	470001	0.1530005433	C. elegans
X	480001	0.07336532689	C. elegans
X	500001	0.1114952113	C. elegans
X	510001	0.1290941302	C. elegans
X	530001	0.1963877423	C. elegans
X	540001	0.07631852259	C. elegans
X	550001	0.2303805054	C. elegans
X	560001	0.1906964638	C. elegans
X	570001	0.2279187937	C. elegans
X	580001	0.2988551678	C. elegans
X	590001	0.219706713	C. elegans
X	600001	0.1636108633	C. elegans
X	610001	0.0384628141	C. elegans
X	620001	0.2390293173	C. elegans
X	630001	0.2890633994	C. elegans
X	640001	0.1730545457	C. elegans
X	650001	0.1616588798	C. elegans
X	660001	0.2019342928	C. elegans
X	670001	0.2878958878	C. elegans
X	680001	0.2101668204	C. elegans
X	690001	0.1454690351	C. elegans
X	700001	0.288654672	C. elegans
X	710001	0.09356638863	C. elegans
X	720001	0.05336317223	C. elegans
X	730001	0.1935483809	C. elegans
X	740001	0.1417935485	C. elegans
X	750001	0.1158164555	C. elegans
X	770001	0.2071319436	C. elegans
X	780001	0.2352115215	C. elegans
X	790001	0.2010557714	C. elegans
X	800001	0.1898185257	C. elegans
X	810001	0.1176682896	C. elegans
X	820001	0.1093007289	C. elegans
X	830001	0.2859512344	C. elegans
X	840001	0.165143863	C. elegans
X	850001	0.05706693199	C. elegans
X	860001	0.06396398275	C. elegans
X	870001	0.148447718	C. elegans
X	880001	0.09651400921	C. elegans
X	890001	0.1742200606	C. elegans
X	900001	0.1502315488	C. elegans
X	910001	0.1895052802	C. elegans
X	920001	0.2234566134	C. elegans
X	930001	0.2855178172	C. elegans
X	940001	0.1797818521	C. elegans
X	950001	0.2209816466	C. elegans
X	960001	0.173846518	C. elegans
X	970001	0.1792199106	C. elegans
X	980001	0.1468339205	C. elegans
X	990001	0.1712550868	C. elegans
X	1000001	0.2847504767	C. elegans
X	1010001	0.2302699995	C. elegans
X	1020001	0.2969840932	C. elegans
X	1030001	0.1500097791	C. elegans
X	1040001	0.1899833032	C. elegans
X	1050001	0.2474843918	C. elegans
X	1060001	0.14679683	C. elegans
X	1070001	0.1974633571	C. elegans
X	1080001	0.1574470155	C. elegans
X	1090001	0.2053916214	C. elegans
X	1100001	0.1550865037	C. elegans
X	1110001	0.2483263136	C. elegans
X	1120001	0.1757494529	C. elegans
X	1140001	0.08119228308	C. elegans
X	1150001	0.2991695883	C. elegans
X	1160001	0.1833158068	C. elegans
X	1170001	0.2426623519	C. elegans
X	1190001	0.2234958657	C. elegans
X	1200001	0.1423203554	C. elegans
X	1210001	0.1493421401	C. elegans
X	1220001	0.2956611238	C. elegans
X	1230001	0.2429422853	C. elegans
X	1240001	0.05589047177	C. elegans
X	1250001	0.2002945652	C. elegans
X	1260001	0.2045108637	C. elegans
X	1270001	0.15839299	C. elegans
X	1280001	0.07455050955	C. elegans
X	1290001	0.243807146	C. elegans
X	1300001	0.2003566444	C. elegans
X	1320001	0.2142968217	C. elegans
X	1330001	0.1589443577	C. elegans
X	1340001	0.2309097912	C. elegans
X	1350001	0.1887710976	C. elegans
X	1360001	0.1472451747	C. elegans
X	1370001	0.1344858552	C. elegans
X	1380001	0.1620279617	C. elegans
X	1390001	0.1033152667	C. elegans
X	1400001	0.06311730547	C. elegans
X	1410001	0.07226652996	C. elegans
X	1420001	0.1137167256	C. elegans
X	1430001	0.310313689	C. elegans
X	1440001	0.1232324907	C. elegans
X	1450001	0.1010013903	C. elegans
X	1460001	0.2311790884	C. elegans
X	1470001	0.1827313248	C. elegans
X	1480001	0.2229350228	C. elegans
X	1490001	0.2333179231	C. elegans
X	1500001	0.1556366577	C. elegans
X	1510001	0.1537421121	C. elegans
X	1530001	0.09410275538	C. elegans
X	1540001	0.07599327428	C. elegans
X	1550001	0.1186759639	C. elegans
X	1560001	0.1917986391	C. elegans
X	1570001	0.1652260805	C. elegans
X	1580001	0.1354565028	C. elegans
X	1590001	0.1203360897	C. elegans
X	1600001	0.04524184111	C. elegans
X	1620001	0.09473064709	C. elegans
X	1630001	0.2343033794	C. elegans
X	1640001	0.09561083649	C. elegans
X	1650001	0.1713555529	C. elegans
X	1660001	0.1340141253	C. elegans
X	1670001	0.1542974824	C. elegans
X	1680001	0.1119325173	C. elegans
X	1690001	0.1355424581	C. elegans
X	1700001	0.1312290966	C. elegans
X	1710001	0.08827551134	C. elegans
X	1720001	0.1497347116	C. elegans
X	1730001	0.1314911171	C. elegans
X	1740001	0.1383787048	C. elegans
X	1750001	0.1575942341	C. elegans
X	1760001	0.09129737834	C. elegans
X	1770001	0.1170175614	C. elegans
X	1780001	0.08731474219	C. elegans
X	1790001	0.1364286153	C. elegans
X	1800001	0.1412704693	C. elegans
X	1810001	0.08720266696	C. elegans
X	1820001	0.2426072489	C. elegans
X	1830001	0.1569906763	C. elegans
X	1840001	0.1119029426	C. elegans
X	1850001	0.1461457578	C. elegans
X	1860001	0.1968262908	C. elegans
X	1870001	0.173919727	C. elegans
X	1880001	0.2138878555	C. elegans
X	1890001	0.1354346894	C. elegans
X	1900001	0.1114848131	C. elegans
X	1910001	0.1326427303	C. elegans
X	1920001	0.1108150217	C. elegans
X	1930001	0.1768688691	C. elegans
X	1950001	0.0457050174	C. elegans
X	1960001	0.2745229172	C. elegans
X	1970001	0.1624998808	C. elegans
X	1980001	0.1402643076	C. elegans
X	1990001	0.1335550506	C. elegans
X	2010001	0.1149603124	C. elegans
X	2020001	0.1932522605	C. elegans
X	2030001	0.2510326925	C. elegans
X	2040001	0.05080086872	C. elegans
X	2070001	0.211161985	C. elegans
X	2080001	0.1766310029	C. elegans
X	2090001	0.1904123587	C. elegans
X	2100001	0.1928119455	C. elegans
X	2110001	0.06593000427	C. elegans
X	2120001	0.2106010073	C. elegans
X	2130001	0.1508468988	C. elegans
X	2140001	0.1208612147	C. elegans
X	2150001	0.1727993722	C. elegans
X	2160001	0.1383545951	C. elegans
X	2170001	0.1202555124	C. elegans
X	2180001	0.1736022404	C. elegans
X	2190001	0.1180916338	C. elegans
X	2200001	0.2718676512	C. elegans
X	2210001	0.09979599284	C. elegans
X	2220001	0.09164556667	C. elegans
X	2230001	0.1013562596	C. elegans
X	2240001	0.1247391936	C. elegans
X	2250001	0.07563301317	C. elegans
X	2260001	0.05599496385	C. elegans
X	2270001	0.1938202407	C. elegans
X	2280001	0.1080006358	C. elegans
X	2290001	0.06666612466	C. elegans
X	2300001	0.0510003959	C. elegans
X	2310001	0.2444128405	C. elegans
X	2320001	0.1444921695	C. elegans
X	2330001	0.05635824142	C. elegans
X	2340001	0.2074453331	C. elegans
X	2350001	0.09899691474	C. elegans
X	2360001	0.09603016616	C. elegans
X	2370001	0.05616413468	C. elegans
X	2380001	0.1317154408	C. elegans
X	2390001	0.1459521991	C. elegans
X	2400001	0.06082505121	C. elegans
X	2410001	0.1148128569	C. elegans
X	2420001	0.2282997883	C. elegans
X	2430001	0.1236332874	C. elegans
X	2440001	0.1449261694	C. elegans
X	2450001	0.144865757	C. elegans
X	2460001	0.08546939639	C. elegans
X	2470001	0.216419573	C. elegans
X	2480001	0.1754692279	C. elegans
X	2490001	0.1733211481	C. elegans
X	2500001	0.2003517445	C. elegans
X	2510001	0.1789055502	C. elegans
X	2520001	0.1578901152	C. elegans
X	2540001	0.1906884779	C. elegans
X	2550001	0.2166395013	C. elegans
X	2560001	0.1295360216	C. elegans
X	2570001	0.1629596232	C. elegans
X	2580001	0.270251187	C. elegans
X	2590001	0.2723099867	C. elegans
X	2600001	0.2277558891	C. elegans
X	2610001	0.1844230528	C. elegans
X	2620001	0.1688333465	C. elegans
X	2630001	0.1841370464	C. elegans
X	2640001	0.1514582984	C. elegans
X	2650001	0.2724750716	C. elegans
X	2660001	0.1490993861	C. elegans
X	2670001	0.1128078974	C. elegans
X	2680001	0.1313698531	C. elegans
X	2690001	0.1063217658	C. elegans
X	2700001	0.1517994933	C. elegans
X	2710001	0.2045108024	C. elegans
X	2720001	0.1370729868	C. elegans
X	2730001	0.1364986202	C. elegans
X	2740001	0.2138684886	C. elegans
X	2750001	0.124288973	C. elegans
X	2760001	0.1813933158	C. elegans
X	2770001	0.1808620342	C. elegans
X	2780001	0.1554051489	C. elegans
X	2790001	0.2047314967	C. elegans
X	2800001	0.06684268446	C. elegans
X	2810001	0.07462883731	C. elegans
X	2820001	0.164509321	C. elegans
X	2830001	0.1126918037	C. elegans
X	2840001	0.1421937522	C. elegans
X	2850001	0.1702399575	C. elegans
X	2860001	0.1198412371	C. elegans
X	2870001	0.1799854647	C. elegans
X	2880001	0.1571878551	C. elegans
X	2910001	0.1398128657	C. elegans
X	2920001	0.0490570376	C. elegans
X	2930001	0.140527068	C. elegans
X	2940001	0.1872010859	C. elegans
X	2950001	0.1654871946	C. elegans
X	2960001	0.1050895541	C. elegans
X	2970001	0.1303332879	C. elegans
X	2980001	0.194264264	C. elegans
X	2990001	0.1046896152	C. elegans
X	3000001	0.2437201001	C. elegans
X	3010001	0.1178819341	C. elegans
X	3020001	0.08061996562	C. elegans
X	3030001	0.1144966943	C. elegans
X	3040001	0.1662806829	C. elegans
X	3050001	0.1752163391	C. elegans
X	3060001	0.1846863765	C. elegans
X	3070001	0.09073944615	C. elegans
X	3080001	0.1354747564	C. elegans
X	3090001	0.1161830841	C. elegans
X	3100001	0.1458454618	C. elegans
X	3110001	0.1486965907	C. elegans
X	3120001	0.1614837464	C. elegans
X	3130001	0.1401126857	C. elegans
X	3140001	0.145804985	C. elegans
X	3150001	0.1404922338	C. elegans
X	3160001	0.1463916026	C. elegans
X	3170001	0.1760987843	C. elegans
X	3180001	0.185678236	C. elegans
X	3190001	0.1150758919	C. elegans
X	3200001	0.1495423442	C. elegans
X	3210001	0.2649249685	C. elegans
X	3220001	0.175474396	C. elegans
X	3230001	0.08399950363	C. elegans
X	3240001	0.1520359934	C. elegans
X	3250001	0.1809240088	C. elegans
X	3260001	0.128946665	C. elegans
X	3270001	0.1648263284	C. elegans
X	3280001	0.1078356067	C. elegans
X	3290001	0.2166772437	C. elegans
X	3300001	0.2325673039	C. elegans
X	3310001	0.1739870457	C. elegans
X	3320001	0.1149277678	C. elegans
X	3330001	0.1642394653	C. elegans
X	3340001	0.07445949623	C. elegans
X	3360001	0.03092511031	C. elegans
X	3370001	0.1680179268	C. elegans
X	3380001	0.2378481968	C. elegans
X	3400001	0.1517393498	C. elegans
X	3410001	0.2621814387	C. elegans
X	3420001	0.2350300703	C. elegans
X	3430001	0.2398138793	C. elegans
X	3440001	0.2076150883	C. elegans
X	3460001	0.2082092748	C. elegans
X	3470001	0.2050543348	C. elegans
X	3480001	0.2265483022	C. elegans
X	3490001	0.260354277	C. elegans
X	3500001	0.05060917224	C. elegans
X	3510001	0.155194474	C. elegans
X	3520001	0.1281618701	C. elegans
X	3530001	0.1635776854	C. elegans
X	3540001	0.2234526986	C. elegans
X	3550001	0.2598254605	C. elegans
X	3560001	0.336024117	C. elegans
X	3570001	0.218410307	C. elegans
X	3580001	0.2147482637	C. elegans
X	3590001	0.1570529732	C. elegans
X	3600001	0.2587334619	C. elegans
X	3610001	0.1335269042	C. elegans
X	3630001	0.1970087534	C. elegans
X	3640001	0.1440593374	C. elegans
X	3650001	0.2207539342	C. elegans
X	3660001	0.2579111255	C. elegans
X	3670001	0.2431327062	C. elegans
X	3680001	0.1826217931	C. elegans
X	3690001	0.2572094099	C. elegans
X	3700001	0.1867343172	C. elegans
X	3710001	0.1847550439	C. elegans
X	3720001	0.2326463646	C. elegans
X	3730001	0.258638776	C. elegans
X	3740001	0.145874108	C. elegans
X	3750001	0.1470604467	C. elegans
X	3760001	0.05371000554	C. elegans
X	3770001	0.2599581716	C. elegans
X	3780001	0.2158633112	C. elegans
X	3790001	0.2083828284	C. elegans
X	3800001	0.2618327458	C. elegans
X	3810001	0.2303716451	C. elegans
X	3830001	0.1500287506	C. elegans
X	3840001	0.09642536492	C. elegans
X	3850001	0.1755522198	C. elegans
X	3860001	0.1872889345	C. elegans
X	3870001	0.1538709366	C. elegans
X	3880001	0.1399398564	C. elegans
X	3890001	0.1577528811	C. elegans
X	3900001	0.09255925298	C. elegans
X	3910001	0.1340156731	C. elegans
X	3920001	0.108701232	C. elegans
X	3930001	0.1630903228	C. elegans
X	3940001	0.1278716694	C. elegans
X	3950001	0.110868899	C. elegans
X	3960001	0.1465493854	C. elegans
X	3970001	0.1144677299	C. elegans
X	3980001	0.1342086082	C. elegans
X	3990001	0.07970439607	C. elegans
X	4000001	0.1408945522	C. elegans
X	4010001	0.1148201338	C. elegans
X	4020001	0.1445356947	C. elegans
X	4060001	0.08708573432	C. elegans
X	4070001	0.1202635803	C. elegans
X	4080001	0.1138915416	C. elegans
X	4090001	0.08649808383	C. elegans
X	4100001	0.07988707672	C. elegans
X	4110001	0.1409978327	C. elegans
X	4120001	0.1383336814	C. elegans
X	4130001	0.08180794985	C. elegans
X	4150001	0.2031383462	C. elegans
X	4160001	0.04854689123	C. elegans
X	4170001	0.1095655669	C. elegans
X	4180001	0.1270741461	C. elegans
X	4190001	0.1427468073	C. elegans
X	4200001	0.1496654427	C. elegans
X	4210001	0.09742698818	C. elegans
X	4220001	0.1365492429	C. elegans
X	4230001	0.09548541108	C. elegans
X	4240001	0.08034837925	C. elegans
X	4250001	0.1072408157	C. elegans
X	4260001	0.06422011106	C. elegans
X	4270001	0.1391678778	C. elegans
X	4280001	0.1567440712	C. elegans
X	4290001	0.1364853473	C. elegans
X	4300001	0.1396594164	C. elegans
X	4310001	0.08755444363	C. elegans
X	4330001	0.2555860146	C. elegans
X	4340001	0.1285660066	C. elegans
X	4350001	0.149588671	C. elegans
X	4360001	0.115902993	C. elegans
X	4370001	0.1611618905	C. elegans
X	4380001	0.1760751446	C. elegans
X	4390001	0.1222383633	C. elegans
X	4400001	0.1131765581	C. elegans
X	4410001	0.1155219101	C. elegans
X	4420001	0.09403126065	C. elegans
X	4430001	0.09278181579	C. elegans
X	4440001	0.09658829515	C. elegans
X	4450001	0.08181252595	C. elegans
X	4460001	0.1439746012	C. elegans
X	4470001	0.1209640555	C. elegans
X	4480001	0.07409942328	C. elegans
X	4490001	0.1060669174	C. elegans
X	4500001	0.08706018467	C. elegans
X	4510001	0.07758936671	C. elegans
X	4520001	0.1080381527	C. elegans
X	4530001	0.1507204084	C. elegans
X	4540001	0.153053392	C. elegans
X	4550001	0.1172610251	C. elegans
X	4560001	0.1020344664	C. elegans
X	4570001	0.1202054531	C. elegans
X	4580001	0.1309980129	C. elegans
X	4590001	0.06012404801	C. elegans
X	4600001	0.2538831258	C. elegans
X	4610001	0.1216461095	C. elegans
X	4620001	0.1278499177	C. elegans
X	4630001	0.1848615865	C. elegans
X	4640001	0.164846481	C. elegans
X	4650001	0.1027891288	C. elegans
X	4670001	0.1216209537	C. elegans
X	4680001	0.09874894256	C. elegans
X	4690001	0.1097437413	C. elegans
X	4700001	0.143590651	C. elegans
X	4710001	0.1194242283	C. elegans
X	4720001	0.1105990054	C. elegans
X	4730001	0.1372547424	C. elegans
X	4740001	0.1217340799	C. elegans
X	4750001	0.1089011775	C. elegans
X	4760001	0.08585051936	C. elegans
X	4770001	0.1148209545	C. elegans
X	4780001	0.2540590535	C. elegans
X	4790001	0.1093854343	C. elegans
X	4800001	0.09056060656	C. elegans
X	4810001	0.08251545146	C. elegans
X	4820001	0.0956948245	C. elegans
X	4830001	0.08963887036	C. elegans
X	4840001	0.1190375632	C. elegans
X	4850001	0.07591682035	C. elegans
X	4860001	0.0773202147	C. elegans
X	4870001	0.1126800988	C. elegans
X	4880001	0.1270459083	C. elegans
X	4890001	0.07493484074	C. elegans
X	4900001	0.08729298958	C. elegans
X	4910001	0.1092276675	C. elegans
X	4920001	0.1384825934	C. elegans
X	4930001	0.1084846381	C. elegans
X	4940001	0.1177645068	C. elegans
X	4950001	0.1186914597	C. elegans
X	4960001	0.1154259705	C. elegans
X	4970001	0.0689914658	C. elegans
X	4980001	0.2329497611	C. elegans
X	4990001	0.06720509872	C. elegans
X	5000001	0.1300594709	C. elegans
X	5010001	0.1222806623	C. elegans
X	5020001	0.1039988061	C. elegans
X	5030001	0.1544844039	C. elegans
X	5040001	0.07600604602	C. elegans
X	5050001	0.08708362292	C. elegans
X	5060001	0.04858383724	C. elegans
X	5070001	0.157461946	C. elegans
X	5080001	0.1156450046	C. elegans
X	5100001	0.1291731834	C. elegans
X	5110001	0.2072973751	C. elegans
X	5120001	0.20062722	C. elegans
X	5130001	0.1449980663	C. elegans
X	5140001	0.1489542299	C. elegans
X	5150001	0.1053274303	C. elegans
X	5160001	0.1249651825	C. elegans
X	5170001	0.09937995639	C. elegans
X	5180001	0.08277407074	C. elegans
X	5190001	0.06932384731	C. elegans
X	5200001	0.08398631315	C. elegans
X	5210001	0.0714733598	C. elegans
X	5220001	0.07676973401	C. elegans
X	5230001	0.0954546972	C. elegans
X	5240001	0.07987063602	C. elegans
X	5250001	0.0635286442	C. elegans
X	5260001	0.07887691689	C. elegans
X	5270001	0.1530254958	C. elegans
X	5280001	0.1293763807	C. elegans
X	5290001	0.1641948793	C. elegans
X	5300001	0.1709534125	C. elegans
X	5310001	0.1192116298	C. elegans
X	5320001	0.1016077968	C. elegans
X	5330001	0.1924302703	C. elegans
X	5340001	0.1315129744	C. elegans
X	5350001	0.1471532155	C. elegans
X	5360001	0.08349666026	C. elegans
X	5370001	0.08246800347	C. elegans
X	5380001	0.07329880454	C. elegans
X	5390001	0.1754859927	C. elegans
X	5400001	0.09128235499	C. elegans
X	5410001	0.07351867627	C. elegans
X	5420001	0.08787245353	C. elegans
X	5430001	0.09176452245	C. elegans
X	5440001	0.09507872953	C. elegans
X	5450001	0.08745844565	C. elegans
X	5460001	0.1545283993	C. elegans
X	5470001	0.1423978592	C. elegans
X	5480001	0.09844842877	C. elegans
X	5490001	0.1091194307	C. elegans
X	5500001	0.114555607	C. elegans
X	5510001	0.1594376052	C. elegans
X	5520001	0.107814655	C. elegans
X	5530001	0.1693120703	C. elegans
X	5540001	0.1129145299	C. elegans
X	5550001	0.1069914932	C. elegans
X	5560001	0.1153391306	C. elegans
X	5570001	0.120565226	C. elegans
X	5580001	0.06258608153	C. elegans
X	5590001	0.1110778266	C. elegans
X	5600001	0.09748824869	C. elegans
X	5610001	0.148268654	C. elegans
X	5620001	0.1336333466	C. elegans
X	5630001	0.05808778363	C. elegans
X	5640001	0.1234139558	C. elegans
X	5650001	0.133279784	C. elegans
X	5660001	0.1194504504	C. elegans
X	5670001	0.1283807826	C. elegans
X	5680001	0.1688432273	C. elegans
X	5690001	0.1824320669	C. elegans
X	5700001	0.1538416258	C. elegans
X	5710001	0.1371158949	C. elegans
X	5720001	0.1424060574	C. elegans
X	5730001	0.09274083498	C. elegans
X	5740001	0.1793760868	C. elegans
X	5750001	0.102710788	C. elegans
X	5760001	0.1726779019	C. elegans
X	5780001	0.2068286922	C. elegans
X	5790001	0.1716689196	C. elegans
X	5800001	0.1224358194	C. elegans
X	5810001	0.1685731984	C. elegans
X	5820001	0.08076857022	C. elegans
X	5830001	0.151369695	C. elegans
X	5840001	0.159074898	C. elegans
X	5860001	0.1865651355	C. elegans
X	5870001	0.1146113729	C. elegans
X	5880001	0.1331573875	C. elegans
X	5890001	0.167362161	C. elegans
X	5900001	0.1580712276	C. elegans
X	5910001	0.1296444546	C. elegans
X	5920001	0.07557169864	C. elegans
X	5930001	0.08231195144	C. elegans
X	5940001	0.1042056566	C. elegans
X	5950001	0.140069441	C. elegans
X	5960001	0.1531075816	C. elegans
X	5970001	0.04642409901	C. elegans
X	5980001	0.156233216	C. elegans
X	5990001	0.1062054257	C. elegans
X	6000001	0.1094633134	C. elegans
X	6010001	0.1584629843	C. elegans
X	6020001	0.182043807	C. elegans
X	6030001	0.08290730713	C. elegans
X	6040001	0.1262090605	C. elegans
X	6050001	0.1146002058	C. elegans
X	6060001	0.2247026723	C. elegans
X	6070001	0.2065316366	C. elegans
X	6080001	0.1533497237	C. elegans
X	6090001	0.09093620163	C. elegans
X	6110001	0.2033063367	C. elegans
X	6120001	0.1174033267	C. elegans
X	6130001	0.2745742977	C. elegans
X	6140001	0.1110684825	C. elegans
X	6150001	0.1751529125	C. elegans
X	6160001	0.09448389405	C. elegans
X	6170001	0.1217885378	C. elegans
X	6180001	0.1258237918	C. elegans
X	6190001	0.1146846568	C. elegans
X	6200001	0.167899305	C. elegans
X	6210001	0.1543522962	C. elegans
X	6220001	0.09008764689	C. elegans
X	6230001	0.117320653	C. elegans
X	6240001	0.1416478885	C. elegans
X	6250001	0.1369288341	C. elegans
X	6260001	0.100613045	C. elegans
X	6270001	0.1084980647	C. elegans
X	6280001	0.08393207988	C. elegans
X	6290001	0.1470066376	C. elegans
X	6300001	0.07594721866	C. elegans
X	6310001	0.1638312959	C. elegans
X	6320001	0.2395630031	C. elegans
X	6330001	0.1615608037	C. elegans
X	6340001	0.1439702635	C. elegans
X	6350001	0.1120569986	C. elegans
X	6360001	0.1265472402	C. elegans
X	6370001	0.09437096375	C. elegans
X	6380001	0.1177534969	C. elegans
X	6390001	0.06782421988	C. elegans
X	6400001	0.14459369	C. elegans
X	6410001	0.103317788	C. elegans
X	6420001	0.1353093031	C. elegans
X	6430001	0.07317597136	C. elegans
X	6440001	0.1442769112	C. elegans
X	6450001	0.1174460785	C. elegans
X	6460001	0.07245281691	C. elegans
X	6470001	0.1216074686	C. elegans
X	6480001	0.1013411076	C. elegans
X	6490001	0.1391106522	C. elegans
X	6500001	0.1428999735	C. elegans
X	6510001	0.1962014928	C. elegans
X	6520001	0.06399797856	C. elegans
X	6530001	0.1659042286	C. elegans
X	6540001	0.1098960535	C. elegans
X	6550001	0.1228106276	C. elegans
X	6560001	0.08967426397	C. elegans
X	6570001	0.1531677954	C. elegans
X	6580001	0.1279338652	C. elegans
X	6590001	0.1239824785	C. elegans
X	6600001	0.09795672954	C. elegans
X	6610001	0.1460408163	C. elegans
X	6620001	0.1094705482	C. elegans
X	6630001	0.1336065354	C. elegans
X	6640001	0.1137765485	C. elegans
X	6650001	0.1411984312	C. elegans
X	6660001	0.07583241982	C. elegans
X	6670001	0.1232507937	C. elegans
X	6680001	0.1184821917	C. elegans
X	6690001	0.1667701206	C. elegans
X	6700001	0.1463006504	C. elegans
X	6710001	0.1371144619	C. elegans
X	6720001	0.09768984788	C. elegans
X	6730001	0.1318503202	C. elegans
X	6740001	0.1025292168	C. elegans
X	6750001	0.1782957473	C. elegans
X	6760001	0.1096485562	C. elegans
X	6770001	0.07178468049	C. elegans
X	6780001	0.1167251762	C. elegans
X	6790001	0.1189709703	C. elegans
X	6800001	0.1728094624	C. elegans
X	6810001	0.120457556	C. elegans
X	6820001	0.1272263492	C. elegans
X	6830001	0.1336146176	C. elegans
X	6840001	0.1539386631	C. elegans
X	6850001	0.1433280951	C. elegans
X	6860001	0.1411451875	C. elegans
X	6870001	0.1032384136	C. elegans
X	6880001	0.08693845783	C. elegans
X	6890001	0.042789839	C. elegans
X	6900001	0.1765370177	C. elegans
X	6910001	0.1603765058	C. elegans
X	6920001	0.1579774606	C. elegans
X	6930001	0.09735953594	C. elegans
X	6940001	0.1068779699	C. elegans
X	6950001	0.173614911	C. elegans
X	6960001	0.1785299853	C. elegans
X	6970001	0.1625029224	C. elegans
X	6980001	0.1487184978	C. elegans
X	6990001	0.132927411	C. elegans
X	7000001	0.1291460503	C. elegans
X	7030001	0.1662077144	C. elegans
X	7040001	0.09043312928	C. elegans
X	7050001	0.1413168762	C. elegans
X	7060001	0.1184736316	C. elegans
X	7070001	0.06810922285	C. elegans
X	7080001	0.07510230688	C. elegans
X	7090001	0.0429063612	C. elegans
