Chr	BP	Fis	species
V	5360000	0.2052855556	inopinata
V	5370000	0.044832	inopinata
V	5390000	0.38037	inopinata
V	5410000	0.2381814969	inopinata
V	5420000	0.09056	inopinata
V	5440000	0.1634598864	inopinata
V	5450000	0.1660683462	inopinata
V	5460000	0.09854555554	inopinata
V	5470000	0.08277888889	inopinata
V	5480000	0.1631190675	inopinata
V	5490000	0.121370618	inopinata
V	5500000	0.2266801333	inopinata
V	5520000	0.0002916666667	inopinata
V	5530000	0.122973119	inopinata
V	5550000	0.2876282292	inopinata
V	5560000	-0.06321595238	inopinata
V	5570000	0.1105253167	inopinata
V	5580000	-0.1740113333	inopinata
V	5590000	-0.21875	inopinata
V	5600000	0.1018198571	inopinata
V	5610000	0.1500183333	inopinata
V	5620000	0.018985	inopinata
V	5630000	-0.1047815972	inopinata
V	5640000	0.2394258333	inopinata
V	5650000	-0.010518	inopinata
V	5660000	0.06311940476	inopinata
V	5690000	0.2895438406	inopinata
V	5700000	0.1963096759	inopinata
V	5710000	-0.02774309524	inopinata
V	5720000	0.1797389727	inopinata
V	5730000	0.08049447369	inopinata
V	5740000	0.2255086667	inopinata
V	5750000	-0.06257222222	inopinata
V	5760000	0.5257325	inopinata
V	5770000	0.3855	inopinata
V	5780000	0.144874963	inopinata
V	5790000	0.1441609167	inopinata
V	5800000	0.2237139103	inopinata
V	5830000	0.3651862222	inopinata
V	5840000	-0.0520617	inopinata
V	5850000	0.1218490833	inopinata
V	5860000	-0.06136375	inopinata
V	5870000	0.07116929762	inopinata
V	5880000	-0.0696525	inopinata
V	5890000	0.83191	inopinata
V	5900000	0.6607321429	inopinata
V	5910000	0.1846865278	inopinata
V	5920000	0.1638666309	inopinata
V	5930000	0.07741461039	inopinata
V	5950000	0.2261538889	inopinata
V	5960000	0.0490715	inopinata
V	5970000	0.219251239	inopinata
V	5990000	-0.02234530864	inopinata
V	6000000	0.2098504687	inopinata
V	6010000	0.2327964506	inopinata
V	6020000	-0.07378444444	inopinata
V	6040000	0.1964666667	inopinata
V	6060000	0.1926463148	inopinata
V	6070000	0.4447594476	inopinata
V	6080000	0.05623386667	inopinata
V	6090000	-0.06173390625	inopinata
V	6100000	0.03690761906	inopinata
V	6110000	0.04534775669	inopinata
V	6120000	0.2677427778	inopinata
V	6130000	0.1567410217	inopinata
V	6140000	0.1025099094	inopinata
V	6150000	0.0465295	inopinata
V	6180000	-0.03221333333	inopinata
V	6220000	0.2149797917	inopinata
V	6230000	0.238364795	inopinata
V	6240000	0.2008372857	inopinata
V	6250000	0.006995380957	inopinata
V	6260000	-0.09726166667	inopinata
V	6270000	0.01580960145	inopinata
V	6280000	0.04456	inopinata
V	6290000	0.1861989223	inopinata
V	6300000	0.1915903788	inopinata
V	6310000	0.3061097917	inopinata
V	6320000	0.2807193809	inopinata
V	6330000	0.13078625	inopinata
V	6340000	0.1281571083	inopinata
V	6360000	-0.01822333333	inopinata
V	6370000	-0.06493	inopinata
V	6380000	0.2488429206	inopinata
V	6390000	0.1375605833	inopinata
V	6400000	-0.094603	inopinata
V	6410000	0.2511014167	inopinata
V	6420000	0.1156277778	inopinata
V	6430000	0.2195154167	inopinata
V	6450000	-0.009322142857	inopinata
V	6460000	-0.052376875	inopinata
V	6470000	0.09227142316	inopinata
V	6480000	0.2223272711	inopinata
V	6490000	-0.005409166667	inopinata
V	6500000	0.3068985714	inopinata
V	6510000	0.1566470216	inopinata
V	6530000	0.08656892029	inopinata
V	6550000	0.02341652381	inopinata
V	6560000	0.1879430269	inopinata
V	6570000	0.1699930555	inopinata
V	6580000	0.1032904167	inopinata
V	6590000	0.301073	inopinata
V	6600000	-0.08333	inopinata
V	6610000	0.256627381	inopinata
V	6620000	0.1717663333	inopinata
V	6640000	0.29436	inopinata
V	6650000	0.1449558333	inopinata
V	6660000	0.2226305556	inopinata
V	6720000	0.048141	inopinata
V	6730000	0.03131166667	inopinata
V	6740000	-8.966269475e-05	inopinata
V	6760000	-0.1795916667	inopinata
V	6770000	0.2442945833	inopinata
V	6780000	0.03152654761	inopinata
V	6790000	0.08934166667	inopinata
V	6800000	0.008954444445	inopinata
V	6810000	-0.65422	inopinata
V	6830000	0.2837734375	inopinata
V	6840000	0.1098125	inopinata
V	6850000	0.27694375	inopinata
V	6860000	0.2483311111	inopinata
V	6880000	-0.03768912698	inopinata
V	6890000	0.2059733333	inopinata
V	6900000	0.1390274444	inopinata
V	6910000	0.297608	inopinata
V	6920000	0.1554556311	inopinata
V	6930000	0.08640358333	inopinata
V	6940000	0.08413596667	inopinata
V	6950000	0.1711830133	inopinata
V	6960000	0.08791	inopinata
V	6970000	0.2234005	inopinata
V	6980000	0.1323847222	inopinata
V	7000000	-0.25806	inopinata
V	7010000	0.3312783333	inopinata
V	7020000	0.3085575694	inopinata
V	7030000	-0.0617575	inopinata
V	7040000	0.2032548958	inopinata
V	7050000	0.02462925001	inopinata
V	7060000	0.4286421871	inopinata
V	7070000	0.002293095234	inopinata
V	7080000	-0.033633	inopinata
V	7090000	0.1257417	inopinata
V	7100000	0.06801784091	inopinata
V	7110000	0.0988004537	inopinata
V	7120000	0.2048096667	inopinata
V	7130000	0.1384424242	inopinata
V	7150000	0.1838742857	inopinata
V	7160000	0.02734263158	inopinata
V	7170000	0.2070195	inopinata
V	7180000	0.1492561765	inopinata
V	7190000	0.07267796666	inopinata
V	7200000	0.6140783333	inopinata
V	7220000	0.06097833335	inopinata
V	7230000	0.1438472884	inopinata
V	7240000	0.075859	inopinata
V	7250000	0.06571316667	inopinata
V	7260000	0.01016311905	inopinata
V	7270000	0.2652113095	inopinata
V	7280000	-0.3062618889	inopinata
V	7290000	0.08608619048	inopinata
V	7300000	-0.1556720714	inopinata
V	7320000	0.023767	inopinata
V	7330000	0.3138188462	inopinata
V	7340000	0.2615866667	inopinata
V	7350000	0.168925	inopinata
V	7360000	0.02472999444	inopinata
V	7420000	0.1302885938	inopinata
V	7430000	-0.007699714286	inopinata
V	7440000	0.02044083333	inopinata
V	7450000	0.04529365212	inopinata
V	7460000	-0.1162651161	inopinata
V	7470000	0.123848006	inopinata
V	7480000	0.237921375	inopinata
V	7490000	0.2376395833	inopinata
V	7500000	0.31038925	inopinata
V	7510000	-0.02632	inopinata
V	7520000	0.1342033333	inopinata
V	7560000	0.09537916667	inopinata
V	7570000	0.09171755442	inopinata
V	7580000	0.12878375	inopinata
V	7590000	-0.06189	inopinata
V	7600000	0.231655	inopinata
V	7610000	0.02286736112	inopinata
V	7620000	0.23529	inopinata
V	7630000	0.1049415833	inopinata
V	7640000	0.2051779487	inopinata
V	7650000	0.1462103333	inopinata
V	7660000	0.01301729167	inopinata
V	7700000	0.0968859375	inopinata
V	7710000	-0.004653333333	inopinata
V	7730000	-0.08722166666	inopinata
V	7740000	-0.049113875	inopinata
V	7780000	0.5235433333	inopinata
V	7790000	0.0521085	inopinata
V	7800000	0.07276048551	inopinata
V	7810000	0.1007107281	inopinata
V	7820000	-0.1656581894	inopinata
V	7830000	0.1118517099	inopinata
V	7840000	0.1463506067	inopinata
V	7850000	-0.03169875	inopinata
V	7860000	-0.01069166017	inopinata
V	7870000	0.106733337	inopinata
V	7880000	0.2399730513	inopinata
V	7890000	0.1406483333	inopinata
V	7900000	0.088038	inopinata
V	7910000	0.08474933333	inopinata
V	7920000	-0.100555	inopinata
V	7930000	0.06036042328	inopinata
V	7940000	0.0125	inopinata
V	7950000	0.09139333333	inopinata
V	7960000	-0.05644270834	inopinata
V	8000000	0.2607156859	inopinata
V	8010000	0.09608833333	inopinata
V	8020000	0.102691273	inopinata
V	8030000	0.05633	inopinata
V	8040000	-0.02879083333	inopinata
V	8050000	0.4034803333	inopinata
V	8060000	0.3195984722	inopinata
V	8070000	0.2211981818	inopinata
V	8080000	0.08230138889	inopinata
V	8090000	-0.054825	inopinata
V	8100000	0.1304343333	inopinata
V	8110000	0.07929011904	inopinata
V	8120000	0.3107247273	inopinata
V	8130000	0.1218535167	inopinata
V	8150000	0.076823	inopinata
V	8160000	0.1567125	inopinata
V	8170000	0.09335172222	inopinata
V	8180000	0.06258385643	inopinata
V	8190000	-0.047505	inopinata
V	8200000	0.4281192424	inopinata
V	8210000	0.08708804167	inopinata
V	8220000	0.1132534375	inopinata
V	8230000	-0.2589820833	inopinata
V	8240000	0.06357666667	inopinata
V	8250000	-0.157252	inopinata
V	8270000	0.1498009657	inopinata
V	8290000	0.1090153571	inopinata
V	8300000	0.1040061333	inopinata
V	8310000	-0.015315	inopinata
V	8320000	0.16538	inopinata
V	8330000	0.1404386875	inopinata
V	8340000	0.4723638333	inopinata
V	8350000	0.1660528939	inopinata
V	8360000	0.2874652778	inopinata
V	8370000	0.1161185804	inopinata
V	8380000	0.1882219719	inopinata
V	8390000	0.2228292857	inopinata
V	8400000	0.08467875	inopinata
V	8410000	0.104485	inopinata
V	8420000	-0.049475	inopinata
V	8430000	-0.1678495833	inopinata
V	8440000	0.022247	inopinata
V	8450000	0.07733333335	inopinata
V	8460000	-0.05767253333	inopinata
V	8470000	0.4232533333	inopinata
V	8480000	-0.05564333333	inopinata
V	8490000	-0.11589875	inopinata
V	8510000	0.07054341666	inopinata
V	8520000	-0.04115933333	inopinata
V	8530000	0.2197690792	inopinata
V	8550000	0.7214466667	inopinata
V	8570000	0.187078	inopinata
V	8580000	0.03	inopinata
V	8590000	0.2789783333	inopinata
V	8600000	0.0687387619	inopinata
V	8610000	1	inopinata
V	8620000	-0.036063125	inopinata
V	8630000	0.1847983333	inopinata
V	8640000	0.2280683333	inopinata
V	8650000	0.085373125	inopinata
V	8660000	0.1175195455	inopinata
V	8670000	0.1122877778	inopinata
V	8680000	-0.00918375	inopinata
V	8690000	-0.04298333333	inopinata
V	8700000	-0.01994529167	inopinata
V	8710000	-0.023645	inopinata
V	8720000	0.1762608333	inopinata
V	8730000	-0.08189625	inopinata
V	8740000	-0.08632	inopinata
V	8750000	0.102292619	inopinata
V	8760000	0.07586375	inopinata
V	8770000	0.1386469048	inopinata
V	8780000	0.2027245	inopinata
V	8790000	-0.1039049444	inopinata
V	8800000	0.3757219444	inopinata
V	8810000	0.3122858667	inopinata
V	8820000	0.09045	inopinata
V	8830000	0.1512075	inopinata
V	8840000	0.458481	inopinata
V	8850000	0.069305	inopinata
V	8860000	0.08871908903	inopinata
V	8870000	0.1999204259	inopinata
V	8890000	0.1344913137	inopinata
V	8910000	0.0862799359	inopinata
V	8920000	0.1409409643	inopinata
V	8930000	0.3066303333	inopinata
V	8940000	0.229397	inopinata
V	8950000	0.1292908636	inopinata
V	8960000	0.05793073469	inopinata
V	8970000	-0.03923196354	inopinata
V	8980000	0.1056663572	inopinata
V	8990000	0.07875083333	inopinata
V	9000000	0.006320625	inopinata
V	9010000	0.08249621795	inopinata
V	9020000	0.191018	inopinata
V	9030000	0.0484	inopinata
V	9040000	-0.0483125	inopinata
V	9050000	0.05438	inopinata
V	9060000	-0.10647	inopinata
V	9070000	-0.065115	inopinata
V	9080000	0.08586221341	inopinata
V	9090000	0.36296	inopinata
V	9100000	-0.0312975	inopinata
V	9110000	0.3112966111	inopinata
V	9120000	0.3015325	inopinata
V	9130000	0.04829	inopinata
V	9140000	0.06649966666	inopinata
V	9150000	0.2024701667	inopinata
V	9170000	0.15124675	inopinata
V	9180000	0.2116666667	inopinata
V	9190000	0.09729178571	inopinata
V	9200000	0.13221125	inopinata
V	9210000	0.2365127778	inopinata
V	9220000	0.2310458095	inopinata
V	9230000	0.2301236667	inopinata
V	9250000	0.19765125	inopinata
V	9270000	0.2658625	inopinata
V	9280000	0.3000174242	inopinata
V	9290000	-0.1308	inopinata
V	9300000	0.216284025	inopinata
V	9310000	0.3591945238	inopinata
V	9320000	0.04949600926	inopinata
V	9330000	0.3903847619	inopinata
V	9340000	0.2221657768	inopinata
V	9350000	-0.040185	inopinata
V	9360000	-0.0208725	inopinata
V	9370000	0.0044872619	inopinata
V	9380000	0.01099125	inopinata
V	9390000	0.061014	inopinata
V	9400000	0.4932216667	inopinata
V	9410000	0.04844728431	inopinata
V	9420000	0.2517497917	inopinata
V	9430000	0.1678549405	inopinata
V	9440000	0.2666401282	inopinata
V	9450000	0.06671798369	inopinata
V	9460000	0.2026234167	inopinata
V	9470000	-0.01380888889	inopinata
V	9480000	0.03663410256	inopinata
V	9490000	0.098153125	inopinata
V	9510000	0.07591305555	inopinata
V	9520000	0.1465517083	inopinata
V	9530000	0.1784261111	inopinata
V	9540000	0.1588985079	inopinata
V	9550000	0.09075564102	inopinata
V	9560000	0.03033583333	inopinata
V	9570000	-0.02240916667	inopinata
V	9580000	0.05779854166	inopinata
V	9590000	-0.06133966667	inopinata
V	9600000	0.247519	inopinata
V	9610000	0.1445997917	inopinata
V	9620000	0.12450625	inopinata
V	9630000	0.1436309167	inopinata
V	9640000	0.2036596923	inopinata
V	9650000	0.1212397024	inopinata
V	9660000	0.0317	inopinata
V	9670000	0.09422148148	inopinata
V	9680000	0.04770666667	inopinata
V	9690000	0.051475	inopinata
V	9700000	0.1754167917	inopinata
V	9710000	0.4219025	inopinata
V	9720000	0.17708575	inopinata
V	9730000	0.1519935	inopinata
V	9740000	0.187665	inopinata
V	9750000	-0.037235	inopinata
V	9760000	0.1995882936	inopinata
V	9770000	0.3205896875	inopinata
V	9780000	0.1051455556	inopinata
V	9790000	1	inopinata
V	9800000	0.3646058333	inopinata
V	9820000	0.3176437333	inopinata
V	9830000	0.0954852	inopinata
V	9840000	0.1452024973	inopinata
V	9850000	0.08489333334	inopinata
V	9860000	-0.4436528571	inopinata
V	9870000	0.01319888889	inopinata
V	9880000	0.109396719	inopinata
V	9890000	0.1467463401	inopinata
V	9900000	0.2074006571	inopinata
V	9910000	0.1822716667	inopinata
V	9920000	0.2528344167	inopinata
V	9930000	-0.06869	inopinata
V	9940000	0.4875	inopinata
V	9950000	0.4174066667	inopinata
V	9960000	0.3322072917	inopinata
V	9970000	0.2548124	inopinata
V	9980000	0.121685	inopinata
V	9990000	0.2089407143	inopinata
V	10000000	0.0821425	inopinata
V	10010000	0.2093180556	inopinata
V	10020000	0.09809845239	inopinata
V	10030000	0.115675	inopinata
V	10040000	0.1097055833	inopinata
V	10050000	0.047899375	inopinata
V	10060000	0.2477175	inopinata
V	10080000	0.03713765278	inopinata
V	10090000	0.20814625	inopinata
V	10100000	0.2857128571	inopinata
V	10110000	0.065505	inopinata
V	10130000	-0.0534955	inopinata
V	10140000	-0.1335111111	inopinata
V	10150000	-0.02874325	inopinata
V	10160000	0.132593125	inopinata
V	10170000	0.2774101562	inopinata
V	10180000	0.2448616667	inopinata
V	10190000	1	inopinata
V	10210000	-0.1731202222	inopinata
V	10220000	-0.1144375	inopinata
V	10230000	0.1140762234	inopinata
V	10240000	-0.08368914815	inopinata
V	10250000	0.03270326923	inopinata
V	10260000	0.1424225	inopinata
V	10270000	0.1940265	inopinata
V	10290000	0.001290710986	inopinata
V	10300000	0.09445066667	inopinata
V	10310000	0.1422125	inopinata
V	10320000	0.194863965	inopinata
V	10330000	0.208546875	inopinata
V	10340000	0.0816925	inopinata
V	10350000	0.1652005309	inopinata
V	10360000	0.4442975	inopinata
V	10370000	0.2390783333	inopinata
V	10380000	0.0853912963	inopinata
V	10390000	0.21550375	inopinata
V	10400000	0.1750456818	inopinata
V	10410000	0.2723866667	inopinata
V	10420000	0.3842405979	inopinata
V	10430000	-9.666666667e-05	inopinata
V	10440000	0.1897365625	inopinata
V	10450000	0.02660329825	inopinata
V	10460000	0.1007866667	inopinata
V	10470000	0.1124821042	inopinata
V	10480000	0.1303415	inopinata
V	10490000	0.2833395714	inopinata
V	10500000	0.16093375	inopinata
V	10510000	0.194427381	inopinata
V	10520000	0.3804624872	inopinata
V	10530000	0.1159269074	inopinata
V	10540000	0.01519181818	inopinata
V	10550000	-0.065323	inopinata
V	10560000	0.112220354	inopinata
V	10570000	0.004164715319	inopinata
V	10580000	0.0085885	inopinata
V	10590000	0.1103899563	inopinata
V	10600000	0.2392398427	inopinata
V	10610000	0.05037052632	inopinata
V	10620000	0.06434788961	inopinata
V	10630000	0.2928575	inopinata
V	10640000	0.0054425	inopinata
V	10650000	0.08742833335	inopinata
V	10660000	0.2661892907	inopinata
V	10670000	0.04849470238	inopinata
V	10680000	0.1073324432	inopinata
V	10690000	0.05416166667	inopinata
V	10700000	0.03702	inopinata
V	10710000	-0.06114384615	inopinata
V	10720000	-0.04365185897	inopinata
V	10730000	0.082975	inopinata
V	10740000	0.1197862121	inopinata
V	10750000	0.034455	inopinata
V	10760000	0.1187316667	inopinata
V	10770000	-0.02632	inopinata
V	10780000	0.4725875	inopinata
V	10790000	0.46053	inopinata
V	10800000	0.02245400567	inopinata
V	10810000	0.04945616667	inopinata
V	10820000	0.126065193	inopinata
V	10830000	0.1064094444	inopinata
V	10840000	0.1246167143	inopinata
V	10850000	0.1537798718	inopinata
V	10860000	0.1814908908	inopinata
V	10870000	0.1153864063	inopinata
V	10880000	-0.06488666667	inopinata
V	10890000	0.05211	inopinata
V	10900000	0.1120679167	inopinata
V	10910000	0.2250010417	inopinata
V	10920000	-0.03974808333	inopinata
V	10930000	0.05612875	inopinata
V	10940000	0.3144728571	inopinata
V	10950000	0.2071766667	inopinata
V	10960000	0.04624071428	inopinata
V	10970000	0.006020520837	inopinata
V	10980000	-0.03796166667	inopinata
V	10990000	0.1731611111	inopinata
V	11000000	0.1087933333	inopinata
V	11010000	0.16829	inopinata
V	11020000	0.2765447619	inopinata
V	11030000	0.002546746378	inopinata
V	11040000	0.01315818182	inopinata
V	11050000	0.2176543704	inopinata
V	11060000	0.1349057083	inopinata
V	11070000	0.1865245	inopinata
V	11080000	-0.09839185186	inopinata
V	11090000	0.08536	inopinata
V	11100000	0.05750333333	inopinata
V	11110000	0.1712204167	inopinata
V	11120000	0.164911875	inopinata
V	11130000	0.1692097778	inopinata
V	11140000	0.08451340909	inopinata
V	11150000	-0.03725353423	inopinata
V	11160000	0.2024396875	inopinata
V	11170000	0.1067465	inopinata
V	11190000	0.1647223246	inopinata
V	11200000	0.05792	inopinata
V	11290000	0.4590448333	inopinata
V	11300000	0.1741458333	inopinata
V	11310000	0.2556450714	inopinata
V	11320000	0.1467247164	inopinata
V	11330000	0.1713461376	inopinata
V	11340000	0.08733365942	inopinata
V	11350000	0.05550519753	inopinata
V	11360000	0.1790758621	inopinata
V	11370000	0.2818	inopinata
V	11380000	0.1609535556	inopinata
V	11390000	-0.004040472225	inopinata
V	11400000	0.2168078519	inopinata
V	11410000	0.07384514583	inopinata
V	11420000	0.137365	inopinata
V	11430000	0.1015968258	inopinata
V	11440000	0.07772551191	inopinata
V	11480000	0.174402037	inopinata
V	11500000	0.1166811786	inopinata
V	11510000	0.1451272917	inopinata
V	11520000	-0.04845150793	inopinata
V	11530000	-0.01795194444	inopinata
V	11540000	0.1594216667	inopinata
V	11560000	0.03688736111	inopinata
V	11570000	0.1150757937	inopinata
V	11580000	-0.01594915873	inopinata
V	11590000	0.1694790909	inopinata
V	11600000	0.1962898932	inopinata
V	11610000	0.08106269393	inopinata
V	11620000	0.1258397533	inopinata
V	11630000	0.1689877396	inopinata
V	11640000	0.08392100916	inopinata
V	11650000	0.1528648965	inopinata
V	11660000	0.166946	inopinata
V	11670000	0.04511866666	inopinata
V	11680000	0.1534702381	inopinata
V	11700000	-0.00053875	inopinata
V	11710000	0.2471366667	inopinata
V	11720000	0.1852054301	inopinata
V	11730000	-0.02959914965	inopinata
V	11740000	0.1602224091	inopinata
V	11750000	0.05121494791	inopinata
V	11760000	0.1650188333	inopinata
V	11770000	0.4007190741	inopinata
V	11780000	0.1809607576	inopinata
V	11790000	0.1522820833	inopinata
V	11800000	0.1424225	inopinata
V	11810000	0.3086333333	inopinata
V	11820000	-0.08775456647	inopinata
V	11830000	0.1080348148	inopinata
V	11840000	0.04725761904	inopinata
V	11850000	0.1663402821	inopinata
V	11860000	0.1441233333	inopinata
V	11870000	-0.07713625	inopinata
V	11880000	-0.008148685897	inopinata
V	11890000	0.05087518628	inopinata
V	11900000	-0.06842938889	inopinata
V	11910000	0.1625272344	inopinata
V	11920000	-0.05730625	inopinata
V	11940000	0.1947365	inopinata
V	11950000	0.01998496297	inopinata
V	11960000	0.1102023333	inopinata
V	11970000	0.2149984286	inopinata
V	11980000	0.07080008333	inopinata
V	11990000	0.1843383205	inopinata
V	12000000	0.1464708889	inopinata
V	12010000	0.1081095	inopinata
V	12020000	0.1110207184	inopinata
V	12030000	0.2508449074	inopinata
V	12040000	0.3312264286	inopinata
V	12050000	0.4185757714	inopinata
V	12060000	0.059916	inopinata
V	12070000	0.4625	inopinata
V	12090000	0.1012947111	inopinata
V	12100000	0.03166183333	inopinata
V	12110000	0.1811195833	inopinata
V	12120000	0.13153	inopinata
V	12140000	0.161976685	inopinata
V	12150000	0.02581905556	inopinata
V	12160000	0.0008651041667	inopinata
V	12170000	0.09916724604	inopinata
V	12180000	-0.07380101852	inopinata
V	12200000	0.2363820333	inopinata
V	12210000	0.1259773827	inopinata
V	12220000	0.1290840909	inopinata
V	12240000	0.101197	inopinata
V	12250000	-0.1071576191	inopinata
V	12260000	0.1732781624	inopinata
V	12270000	0.2060157843	inopinata
V	12280000	0.1290157077	inopinata
V	12290000	0.005071180558	inopinata
V	12300000	0.2985575	inopinata
V	12310000	0.08759285714	inopinata
V	12320000	-0.025393	inopinata
V	12330000	-0.12061	inopinata
V	12340000	-0.08902166667	inopinata
V	12350000	0.2200423077	inopinata
V	12360000	0.006719111112	inopinata
V	12370000	0.00031	inopinata
V	12380000	0.1854073115	inopinata
V	12390000	0.1897452604	inopinata
V	12400000	-0.08417	inopinata
V	12410000	0.1672485	inopinata
V	12420000	0.2531338472	inopinata
V	12440000	0.1559713426	inopinata
V	12450000	0.05775741168	inopinata
V	12460000	-0.00661391667	inopinata
V	12470000	0.07248694445	inopinata
V	12480000	0.07397770833	inopinata
V	12500000	0.163798859	inopinata
V	12510000	0.1682547619	inopinata
V	12530000	-0.002566388883	inopinata
V	12540000	0.1335105333	inopinata
V	12550000	0.2798497778	inopinata
V	12570000	0.081077	inopinata
V	12580000	0.45833	inopinata
V	12590000	0.5000395	inopinata
V	12600000	0.09491174074	inopinata
V	12610000	0.09078045387	inopinata
V	12620000	-0.1400677143	inopinata
V	12630000	-0.09745570106	inopinata
V	12640000	-0.040185	inopinata
V	12650000	0.9079666667	inopinata
V	12660000	0.2200875	inopinata
V	12670000	0.05086619047	inopinata
V	12680000	0.07043830111	inopinata
V	12690000	0.123156875	inopinata
V	12700000	0.06957	inopinata
V	12710000	-0.0784975	inopinata
V	12720000	0.1426141304	inopinata
V	12730000	0.3486859524	inopinata
V	12740000	0.1005190565	inopinata
V	12750000	0.2126116667	inopinata
V	12760000	0.09702030303	inopinata
V	12770000	0.2652878571	inopinata
V	12780000	0.1786688704	inopinata
V	12790000	0.2717175333	inopinata
V	12800000	0.2821125	inopinata
V	12810000	0.202567398	inopinata
V	12820000	0.2174788426	inopinata
V	12830000	0.2042250253	inopinata
V	12840000	0.1973473819	inopinata
V	12850000	-0.42544	inopinata
V	12860000	-0.1156620833	inopinata
V	12900000	0.12092875	inopinata
V	12910000	0.05377205128	inopinata
V	12920000	-0.07437666666	inopinata
V	12930000	0.142739537	inopinata
V	12940000	0.2264034255	inopinata
V	12950000	0.2947107143	inopinata
V	12960000	0.07389422222	inopinata
V	12970000	0.1001387179	inopinata
V	12980000	0.08668285714	inopinata
V	12990000	0.103101	inopinata
V	13000000	0.2883425825	inopinata
V	13010000	0.181910625	inopinata
V	13020000	0.2107953788	inopinata
V	13030000	-0.004172	inopinata
V	13040000	0.1547761508	inopinata
V	13050000	0.03331927084	inopinata
V	13060000	-0.001615075002	inopinata
V	13070000	0.2049793994	inopinata
V	13080000	0.2777508333	inopinata
V	13090000	-0.02938625	inopinata
V	13100000	0.128530928	inopinata
V	13110000	0.1639888417	inopinata
V	13120000	-0.1152033333	inopinata
V	13130000	0.1782566667	inopinata
V	13140000	0.12124875	inopinata
V	13150000	0.007074375	inopinata
V	13160000	0.04664058712	inopinata
V	13170000	-0.014914	inopinata
V	13180000	0.1970433334	inopinata
V	13190000	0.1775635555	inopinata
V	13200000	0.13170375	inopinata
V	13210000	0.09662745833	inopinata
V	13220000	-0.02180909091	inopinata
V	13230000	0.08594	inopinata
V	13240000	-0.02196458333	inopinata
V	13260000	0.1966078571	inopinata
V	13270000	-0.03789158333	inopinata
V	13280000	0.2068187576	inopinata
V	13290000	0.1600169445	inopinata
V	13300000	0.06214476934	inopinata
V	13330000	0.1374048864	inopinata
V	13350000	0.2066005556	inopinata
V	13360000	0.20018	inopinata
V	13370000	0.1589567272	inopinata
V	13380000	0.1661943988	inopinata
V	13390000	0.2022456001	inopinata
V	13400000	0.411925	inopinata
V	13410000	0.17738375	inopinata
V	13420000	0.16574875	inopinata
V	13430000	-0.0311645098	inopinata
V	13440000	0.2277908333	inopinata
V	13450000	0.1430654393	inopinata
V	13460000	0.253744963	inopinata
V	13470000	0.008908563484	inopinata
V	13480000	0.3895643315	inopinata
V	13490000	0.07370095952	inopinata
V	13500000	-0.04893444444	inopinata
V	13510000	0.004980124995	inopinata
V	13520000	0.1525568333	inopinata
V	13540000	0.49004	inopinata
V	13580000	0.373805	inopinata
V	13590000	0.36217	inopinata
V	13600000	0.06806661112	inopinata
V	13620000	0.3422839916	inopinata
V	13640000	0.2032841071	inopinata
V	13650000	0.08772991667	inopinata
V	13680000	0.1616446667	inopinata
V	13690000	0.1157312639	inopinata
V	13710000	0.01818996427	inopinata
V	13720000	-0.043330125	inopinata
V	13730000	0.038568	inopinata
V	13740000	0.3691361111	inopinata
V	13750000	0.2048520351	inopinata
V	13760000	0.5166075	inopinata
V	13770000	0.2640468611	inopinata
V	13780000	0.05265375	inopinata
V	13790000	0.3051906481	inopinata
V	13800000	0.40909	inopinata
V	13830000	0.1105701389	inopinata
V	13850000	0.236143213	inopinata
V	13860000	0.222905	inopinata
V	13870000	0.0808289881	inopinata
V	13880000	0.2136175	inopinata
V	13890000	-0.1636366667	inopinata
V	13900000	0.2224980729	inopinata
V	13910000	-0.1298594938	inopinata
V	13920000	-0.082616	inopinata
V	13930000	-0.07563266666	inopinata
V	13940000	0.1229233333	inopinata
V	13960000	0.06314264167	inopinata
V	13970000	0.1142240476	inopinata
V	13980000	0.2466156667	inopinata
V	13990000	0.126517	inopinata
V	14000000	0.45833	inopinata
V	14010000	0.0641971923	inopinata
V	14020000	-0.02086548246	inopinata
V	14030000	0.06018	inopinata
V	14040000	0.1046949203	inopinata
V	14060000	-0.08013458333	inopinata
V	14070000	0.1068529221	inopinata
V	14080000	0.1977546429	inopinata
V	14090000	0.2240961111	inopinata
V	14100000	-0.07895	inopinata
V	14110000	0.09872303334	inopinata
V	14120000	-0.00446	inopinata
V	14130000	0.1715166528	inopinata
V	14140000	0.14867	inopinata
V	14150000	0.2232064286	inopinata
V	14160000	-0.04122380952	inopinata
V	14200000	0.200078625	inopinata
V	14210000	-0.03590494872	inopinata
V	14220000	-0.1106633333	inopinata
V	14240000	0.2297425	inopinata
V	14250000	0.02951948485	inopinata
V	14260000	0.02985070707	inopinata
V	14270000	-0.002886714286	inopinata
V	14280000	0.064018375	inopinata
V	14290000	0.2912075694	inopinata
V	14320000	0.01037266667	inopinata
V	14330000	0.136664	inopinata
V	14350000	0.4367967857	inopinata
V	14360000	0.2626145	inopinata
V	14370000	0.076645	inopinata
V	14380000	0.3328610952	inopinata
V	14390000	-0.08711031818	inopinata
V	14400000	0.1766458133	inopinata
V	14410000	0.1542869417	inopinata
V	14430000	0.144205625	inopinata
V	14440000	0.3582884028	inopinata
V	14450000	0.1693255417	inopinata
V	14460000	0.009550476196	inopinata
V	14470000	0.1395370324	inopinata
